timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,notes,recording_id,ind
1695640952470,-0.9970703,0.06933594,0.091796875,0.0,-0.125,-0.3125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,285
1695640952510,-0.9921875,0.0703125,0.09277344,0.125,-0.0625,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,286
1695640952550,-0.99609375,0.06640625,0.095703125,0.3125,-0.0625,-0.375,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,287
1695640952590,-0.9921875,0.061523438,0.09472656,0.375,-0.0625,-0.3125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,288
1695640952630,-0.9970703,0.06738281,0.107421875,0.625,0.0625,-0.5625,-76.8125,17.4375,-180.9375,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,289
1695640952670,-0.9941406,0.06933594,0.095703125,0.5625,-0.3125,-0.5,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,290
1695640952710,-0.9873047,0.06542969,0.09277344,0.5625,-0.3125,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,291
1695640952750,-0.9970703,0.07519531,0.07910156,0.25,-0.4375,-0.375,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,292
1695640952790,-0.9980469,0.072265625,0.09667969,-0.21875,-0.5,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,293
1695640952830,-0.99316406,0.072265625,0.09277344,-0.28125,-0.5625,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,294
1695640952870,-0.99121094,0.06347656,0.08886719,-0.34375,-0.1875,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,295
1695640952910,-0.99121094,0.07324219,0.09277344,-0.34375,-0.125,-0.3125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,296
1695640952950,-0.98828125,0.06347656,0.087890625,-0.34375,-0.25,-0.3125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,297
1695640952990,-0.9892578,0.0625,0.08886719,-0.34375,-0.25,-0.375,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,298
1695640953030,-0.99121094,0.064453125,0.08886719,-0.46875,-0.5625,-0.3125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,299
1695640953070,-0.9873047,0.060546875,0.10058594,-0.34375,-0.375,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,300
1695640953110,-0.98828125,0.06542969,0.07910156,-0.09375,-0.125,-0.1875,-76.1875,18.5,-182.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,301
1695640953150,-0.99609375,0.06640625,0.09472656,-0.15625,-0.1875,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,302
1695640953190,-0.99609375,0.0703125,0.0859375,-0.28125,-0.375,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,303
1695640953230,-0.9902344,0.060546875,0.10058594,-0.34375,-0.375,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,304
1695640953270,-0.98535156,0.06933594,0.10058594,-0.34375,-0.3125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,305
1695640953310,-0.99609375,0.06738281,0.1015625,-0.21875,-0.1875,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,306
1695640953350,-0.9951172,0.061523438,0.08691406,-0.34375,-0.125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,307
1695640953390,-0.9941406,0.061523438,0.09375,-0.34375,-0.0625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,308
1695640953430,-0.9970703,0.06347656,0.0859375,-0.15625,-0.25,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,309
1695640953470,-0.9951172,0.06640625,0.09277344,-0.21875,-0.25,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,310
1695640953510,-0.9951172,0.06347656,0.09375,-0.28125,-0.125,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,311
1695640953550,-0.9873047,0.0625,0.09863281,-0.15625,0.0,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,312
1695640953590,-0.99121094,0.061523438,0.10644531,-0.53125,-0.0625,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,313
1695640953630,-0.98828125,0.06640625,0.091796875,-0.53125,0.21875,0.28125,-75.3125,18.3125,-180.1875,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,314
1695640953670,-0.99316406,0.0625,0.08691406,-0.59375,0.34375,0.28125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,315
1695640953710,-0.9941406,0.060546875,0.09863281,-0.78125,0.34375,0.28125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,316
1695640953750,-0.99316406,0.060546875,0.095703125,-0.15625,0.21875,0.34375,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,317
1695640953790,-0.9902344,0.06542969,0.09472656,0.125,0.28125,0.28125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,318
1695640953830,-0.9941406,0.060546875,0.09765625,0.375,0.28125,0.28125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,319
1695640953870,-0.9921875,0.060546875,0.10058594,0.5625,0.28125,0.21875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,320
1695640953910,-0.9941406,0.0703125,0.10058594,0.25,0.21875,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,321
1695640953950,-0.99609375,0.06933594,0.08496094,0.0625,0.1875,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,322
1695640953990,-0.9970703,0.07324219,0.09863281,0.3125,0.1875,0.28125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,323
1695640954030,-0.9873047,0.064453125,0.09667969,0.0625,0.125,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,324
1695640954070,-0.98339844,0.06738281,0.09765625,0.125,0.1875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,325
1695640954110,-1.0068359,0.07128906,0.083984375,0.1875,0.0,-0.125,-77.6875,16.25,-180.8125,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,326
1695640954150,-0.99902344,0.06640625,0.08105469,0.1875,0.0625,-0.3125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,327
1695640954190,-0.9921875,0.0703125,0.08984375,0.3125,0.0625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,328
1695640954230,-0.9921875,0.06933594,0.09375,0.25,0.125,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,329
1695640954270,-0.9892578,0.064453125,0.09277344,0.1875,-0.0625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,330
1695640954310,-0.9892578,0.06347656,0.091796875,-0.03125,-0.0625,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,331
1695640954350,-0.99121094,0.076171875,0.09667969,0.0625,0.0625,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,332
1695640954390,-0.99121094,0.056640625,0.08984375,-0.34375,-0.25,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,333
1695640954430,-0.9902344,0.068359375,0.07714844,-0.40625,-0.1875,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,334
1695640954470,-0.9892578,0.0625,0.119140625,-0.09375,0.0,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,335
1695640954510,-0.98828125,0.06738281,0.09082031,-0.21875,-0.125,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,336
1695640954550,-0.9902344,0.068359375,0.07910156,-0.15625,-0.125,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,337
1695640954590,-0.99121094,0.080078125,0.08886719,-0.28125,-0.1875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,338
1695640954630,-0.9980469,0.072265625,0.0859375,-0.21875,-0.25,-0.0625,-76.5,17.125,-180.625,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,339
1695640954670,-0.99609375,0.057617188,0.09082031,-0.15625,-0.3125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,340
1695640954710,-0.98828125,0.0703125,0.09472656,-0.15625,-0.25,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,341
1695640954750,-0.9951172,0.06738281,0.087890625,-0.21875,-0.25,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,342
1695640954790,-0.9902344,0.07421875,0.0859375,-0.15625,-0.3125,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,343
1695640954830,-0.9892578,0.061523438,0.10253906,-0.28125,-0.375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,344
1695640954870,-0.9902344,0.059570312,0.08984375,-0.46875,-0.4375,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,345
1695640954910,-0.9951172,0.06933594,0.09375,-0.59375,-0.4375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,346
1695640954950,-0.98828125,0.06542969,0.08496094,-0.46875,-0.3125,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,347
1695640954990,-0.9902344,0.060546875,0.09082031,-0.59375,-0.125,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,348
1695640955030,-0.99609375,0.06640625,0.08300781,-0.40625,-0.125,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,349
1695640955070,-0.9902344,0.0625,0.08496094,-0.21875,-0.375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,350
1695640955110,-0.9863281,0.06640625,0.09667969,-0.21875,-0.4375,0.0625,-76.1875,17.125,-181.375,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,351
1695640955150,-0.9892578,0.07421875,0.1015625,-0.34375,-0.375,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,352
1695640955190,-0.99121094,0.06738281,0.103515625,-0.84375,-0.3125,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,353
1695640955230,-0.9892578,0.064453125,0.10058594,-1.15625,0.0,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,354
1695640955270,-0.9824219,0.06542969,0.103515625,-0.71875,0.0,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,355
1695640955310,-0.9873047,0.06347656,0.103515625,-0.65625,0.0,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,356
1695640955350,-0.9941406,0.06542969,0.10644531,-0.34375,-0.1875,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,357
1695640955390,-0.9824219,0.055664062,0.099609375,-0.03125,-0.25,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,358
1695640955430,-0.98828125,0.05859375,0.107421875,0.25,-0.25,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,359
1695640955470,-0.9902344,0.06738281,0.09765625,0.1875,0.0625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,360
1695640955510,-0.9892578,0.060546875,0.09082031,-0.03125,0.0,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,361
1695640955550,-0.9951172,0.068359375,0.091796875,-0.03125,0.0625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,362
1695640955590,-0.9824219,0.07128906,0.09375,0.0,0.125,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,363
1695640955630,-0.9980469,0.0703125,0.10058594,0.0625,0.125,-0.0625,-76.5,17.4375,-180.375,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,364
1695640955670,-0.9892578,0.061523438,0.1015625,0.125,0.125,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,365
1695640955710,-0.99902344,0.0703125,0.109375,0.125,0.1875,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,366
1695640955750,-0.9892578,0.07324219,0.10449219,0.125,0.1875,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,367
1695640955790,-0.99609375,0.06542969,0.09082031,0.0625,0.1875,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,368
1695640955830,-0.9970703,0.06738281,0.09375,0.0625,0.125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,369
1695640955870,-0.99121094,0.068359375,0.099609375,-0.09375,0.125,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,370
1695640955910,-0.98535156,0.06738281,0.10253906,-0.09375,0.1875,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,371
1695640955950,-1.0019531,0.06542969,0.1015625,-0.46875,0.0625,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,372
1695640955990,-0.99121094,0.072265625,0.09277344,-0.65625,0.125,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,373
1695640956030,-0.9902344,0.056640625,0.09863281,-0.53125,0.46875,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,374
1695640956070,-0.9873047,0.068359375,0.09667969,-0.53125,0.46875,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,375
1695640956110,-0.9941406,0.06933594,0.091796875,-0.34375,0.40625,0.1875,-76.8125,16.6875,-180.625,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,376
1695640956150,-0.9902344,0.064453125,0.0859375,-0.15625,0.46875,0.21875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,377
1695640956190,-0.98828125,0.064453125,0.09472656,0.125,0.1875,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,378
1695640956230,-1.0,0.07128906,0.099609375,0.4375,0.40625,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,379
1695640956270,-0.9902344,0.057617188,0.10058594,0.625,0.53125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,380
1695640956310,-0.99609375,0.07910156,0.08691406,0.8125,0.34375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,381
1695640956350,-0.9980469,0.0703125,0.09082031,0.8125,0.21875,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,382
1695640956390,-0.98828125,0.06738281,0.09472656,0.625,0.21875,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,383
1695640956430,-0.9941406,0.068359375,0.09472656,0.125,0.21875,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,384
1695640956470,-0.9892578,0.06347656,0.09375,0.0625,0.21875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,385
1695640956510,-0.9980469,0.06347656,0.09277344,0.1875,0.65625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,386
1695640956550,-0.9951172,0.064453125,0.08886719,0.1875,0.34375,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,387
1695640956590,-0.9980469,0.072265625,0.0859375,0.1875,0.1875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,388
1695640956630,-0.9892578,0.0703125,0.08203125,-0.09375,0.1875,0.1875,-78.625,16.6875,-182.75,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,389
1695640956670,-0.99316406,0.072265625,0.09375,0.0625,0.21875,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,390
1695640956710,-0.9970703,0.06738281,0.091796875,-0.40625,0.1875,0.21875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,391
1695640956750,-0.9892578,0.06738281,0.08691406,-0.59375,0.21875,0.21875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,392
1695640956790,-0.99121094,0.07128906,0.09472656,-0.40625,0.40625,0.21875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,393
1695640956830,-0.98535156,0.07910156,0.08203125,-0.28125,0.28125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,394
1695640956870,-1.0009766,0.068359375,0.08105469,-0.09375,0.125,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,395
1695640956910,-0.9951172,0.06542969,0.08691406,-0.09375,0.1875,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,396
1695640956950,-1.0087891,0.06640625,0.08984375,0.125,0.1875,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,397
1695640956990,-0.99121094,0.06933594,0.078125,-0.03125,0.21875,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,398
1695640957030,-0.9902344,0.0703125,0.08691406,0.125,0.34375,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,399
1695640957070,-0.99121094,0.07324219,0.09375,-0.03125,0.34375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,400
1695640957110,-0.99316406,0.06542969,0.07910156,0.125,0.125,0.0,-77.375,16.5625,-180.5,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,401
1695640957150,-0.9951172,0.06640625,0.08984375,0.3125,0.0625,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,402
1695640957190,-0.9970703,0.06542969,0.095703125,0.0,0.0625,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,403
1695640957230,-0.99609375,0.06640625,0.09082031,-0.03125,0.21875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,404
1695640957270,-0.9921875,0.06542969,0.095703125,-0.09375,0.28125,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,405
1695640957310,-0.9892578,0.061523438,0.09472656,0.125,0.21875,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,406
1695640957350,-0.99902344,0.07324219,0.06933594,0.25,0.28125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,407
1695640957390,-0.99609375,0.07324219,0.08203125,0.25,0.0625,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,408
1695640957430,-0.99316406,0.0703125,0.09472656,-0.09375,0.0,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,409
1695640957470,-0.98828125,0.06347656,0.091796875,-0.21875,0.0625,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,410
1695640957510,-0.99609375,0.07324219,0.091796875,-0.65625,0.0625,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,411
1695640957550,-0.9892578,0.0625,0.099609375,-0.71875,0.0625,0.21875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,412
1695640957590,-0.98828125,0.07910156,0.08105469,-0.15625,0.1875,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,413
1695640957630,-0.98535156,0.064453125,0.07519531,-0.21875,0.0625,0.0625,-77.125,19.375,-180.1875,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,414
1695640957670,-1.0048828,0.07128906,0.07324219,-0.15625,-0.25,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,415
1695640957710,-0.9941406,0.072265625,0.07519531,0.0625,-0.125,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,416
1695640957750,-0.9873047,0.07519531,0.08886719,0.125,0.0625,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,417
1695640957790,-0.9873047,0.060546875,0.07519531,0.0,0.28125,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,418
1695640957830,-1.0009766,0.076171875,0.07910156,-0.09375,0.1875,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,419
1695640957870,-0.9902344,0.07519531,0.08886719,-0.03125,0.0625,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,420
1695640957910,-0.9902344,0.068359375,0.07910156,0.1875,0.0,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,421
1695640957950,-0.99121094,0.076171875,0.08886719,0.0625,-0.1875,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,422
1695640957990,-0.9951172,0.072265625,0.08496094,0.0,-0.125,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,423
1695640958030,-0.9970703,0.07324219,0.08496094,0.0625,-0.1875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,424
1695640958070,-0.9951172,0.07324219,0.080078125,-0.15625,-0.125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,425
1695640958110,-0.9892578,0.0625,0.091796875,-0.03125,-0.0625,-0.125,-78.125,17.0,-180.1875,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,426
1695640958150,-0.9941406,0.068359375,0.07714844,-0.03125,0.0,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,427
1695640958190,-0.9941406,0.06542969,0.064453125,0.3125,-0.25,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,428
