,Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
221,221.0,1695553695269,-0.7597656,-0.14941406,-0.12597656,-0.34375,-3.0,-13.96875,0.0,0.0,0.0,221
222,222.0,1695553695309,-1.2431641,-0.3173828,-0.43066406,19.625,-12.8125,8.65625,0.0,0.0,0.0,222
223,223.0,1695553695349,-1.4658203,-0.12890625,-0.36523438,-5.53125,-5.5625,4.5625,0.0,0.0,0.0,223
224,224.0,1695553695389,-1.8310547,-0.4189453,-0.45507812,-29.375,-30.9375,13.0,0.0,0.0,0.0,224
225,225.0,1695553695429,-1.0878906,-0.4423828,-0.099609375,-33.0625,-39.71875,6.65625,0.0,0.0,0.0,225
226,226.0,1695553695469,-1.0087891,-0.33496094,0.0068359375,-7.59375,-6.9375,-13.0,-92.6875,-7.0,-92.625,226
227,227.0,1695553695509,-1.0849609,-0.46875,-0.05078125,3.8125,2.5625,-3.53125,0.0,0.0,0.0,227
228,228.0,1695553695549,-0.98339844,-0.2734375,-0.13769531,7.78125,4.21875,6.03125,0.0,0.0,0.0,228
229,229.0,1695553695589,-0.7841797,-0.18164062,-0.10644531,10.21875,15.25,11.15625,0.0,0.0,0.0,229
230,230.0,1695553695629,-0.7675781,-0.16503906,-0.07714844,10.96875,19.96875,11.53125,0.0,0.0,0.0,230
231,231.0,1695553695669,-0.9794922,-0.1015625,-0.10449219,-12.71875,3.1875,-17.59375,0.0,0.0,0.0,231
232,232.0,1695553695709,-0.8925781,-0.11816406,-0.11816406,-12.90625,9.78125,-20.09375,0.0,0.0,0.0,232
233,233.0,1695553695749,-0.90234375,-0.09863281,-0.12109375,-20.1875,17.78125,-14.21875,0.0,0.0,0.0,233
234,234.0,1695553695789,-0.93847656,-0.18847656,-0.0703125,-21.75,13.5,-6.21875,0.0,0.0,0.0,234
235,235.0,1695553695829,-0.8779297,-0.20605469,-0.12109375,-12.25,1.65625,-4.21875,0.0,0.0,0.0,235
236,236.0,1695553695869,-0.8544922,-0.17871094,-0.11425781,-7.28125,-0.46875,-3.0,0.0,0.0,0.0,236
237,237.0,1695553695909,-0.8925781,-0.13964844,-0.03125,-10.90625,-7.0625,2.625,0.0,0.0,0.0,237
238,238.0,1695553695949,-0.77441406,-0.13574219,-0.09472656,-7.46875,-23.90625,7.8125,-95.375,-1.4375,-123.375,238
239,239.0,1695553695989,-0.78125,-0.09375,-0.115234375,-14.0625,-15.625,11.28125,0.0,0.0,0.0,239
240,240.0,1695553696029,-0.82714844,-0.16503906,-0.009765625,-7.96875,-10.125,12.9375,0.0,0.0,0.0,240
241,241.0,1695553696069,-0.734375,-0.10449219,-0.03125,-5.78125,-13.3125,7.4375,0.0,0.0,0.0,241
242,242.0,1695553696109,-0.84472656,-0.18457031,0.0146484375,0.03125,-8.96875,-3.84375,0.0,0.0,0.0,242
243,243.0,1695553696149,-0.8701172,-0.296875,0.07714844,8.21875,-8.78125,-0.3125,0.0,0.0,0.0,243
244,244.0,1695553696189,-0.7636719,-0.32226562,0.16699219,17.65625,-9.875,10.1875,0.0,0.0,0.0,244
245,245.0,1695553696229,-0.7314453,-0.29101562,0.017578125,27.1875,10.125,3.78125,0.0,0.0,0.0,245
246,246.0,1695553696269,-1.2089844,-0.13085938,-0.3017578,61.6875,2.9375,-18.125,0.0,0.0,0.0,246
247,247.0,1695553696309,-1.8476562,-0.103515625,-0.44433594,45.125,-12.25,-21.84375,0.0,0.0,0.0,247
248,248.0,1695553696349,-1.421875,-0.14550781,-0.20117188,53.9375,-19.59375,-3.78125,0.0,0.0,0.0,248
249,249.0,1695553696389,-1.3251953,0.025390625,-0.044921875,35.75,2.4375,-0.6875,0.0,0.0,0.0,249
250,250.0,1695553696429,-1.1259766,-0.14941406,-0.024414062,30.3125,-1.09375,10.6875,0.0,0.0,0.0,250
251,251.0,1695553696469,-1.0810547,-0.17285156,-0.078125,39.28125,-4.28125,18.125,-96.625,-4.0,-121.25,251
252,252.0,1695553696509,-0.96777344,-0.046875,-0.021484375,33.90625,8.71875,14.71875,0.0,0.0,0.0,252
253,253.0,1695553696549,-0.8652344,-0.038085938,-0.017578125,33.90625,10.9375,15.3125,0.0,0.0,0.0,253
254,254.0,1695553696589,-0.7792969,-0.044921875,-0.005859375,33.53125,21.71875,11.21875,0.0,0.0,0.0,254
255,255.0,1695553696629,-0.8154297,-0.06640625,0.026367188,29.9375,32.0625,4.40625,0.0,0.0,0.0,255
256,256.0,1695553696669,-0.796875,-0.07128906,0.040039062,32.25,17.03125,-5.875,0.0,0.0,0.0,256
257,257.0,1695553696709,-0.7832031,-0.0009765625,-0.029296875,31.59375,24.0,-18.5625,0.0,0.0,0.0,257
258,258.0,1695553696749,-0.86035156,-0.06542969,-0.091796875,24.6875,33.4375,-23.6875,0.0,0.0,0.0,258
259,259.0,1695553696789,-1.0332031,-0.0546875,-0.045898438,25.96875,30.9375,-21.5625,0.0,0.0,0.0,259
260,260.0,1695553696829,-0.8769531,0.015625,-0.15527344,1.875,27.90625,-20.75,0.0,0.0,0.0,260
261,261.0,1695553696869,-0.76660156,0.001953125,-0.140625,-12.40625,31.5,-22.40625,0.0,0.0,0.0,261
262,262.0,1695553696909,-0.8935547,-0.025390625,-0.14746094,-12.65625,23.25,-19.28125,0.0,0.0,0.0,262
263,263.0,1695553696949,-0.8808594,-0.07421875,-0.09277344,-26.21875,18.125,-27.90625,-93.3125,-9.6875,-128.875,263
264,264.0,1695553696989,-0.6904297,-0.055664062,-0.072265625,-17.84375,8.5,-35.03125,0.0,0.0,0.0,264
265,265.0,1695553697029,-1.0888672,-0.05859375,-0.3173828,-7.34375,-9.34375,-11.65625,0.0,0.0,0.0,265
266,266.0,1695553697069,-1.3935547,-0.4482422,-0.41308594,-30.25,-39.90625,-13.0,0.0,0.0,0.0,266
267,267.0,1695553697109,-1.6826172,-0.40234375,-0.5576172,-37.25,-39.59375,-0.6875,0.0,0.0,0.0,267
268,268.0,1695553697149,-1.3115234,-0.5283203,-0.23144531,-37.875,-25.8125,10.96875,0.0,0.0,0.0,268
269,269.0,1695553697189,-1.0488281,-0.29589844,-0.03125,-32.625,-9.8125,-17.34375,0.0,0.0,0.0,269
270,270.0,1695553697229,-0.96191406,-0.38476562,-0.15234375,-35.4375,-10.25,-13.75,0.0,0.0,0.0,270
271,271.0,1695553697269,-0.8964844,-0.3251953,-0.21289062,-32.1875,6.09375,-1.71875,0.0,0.0,0.0,271
272,272.0,1695553697309,-0.7841797,-0.24511719,-0.15917969,-22.8125,19.09375,5.0,0.0,0.0,0.0,272
273,273.0,1695553697349,-0.87597656,-0.19433594,-0.08105469,-14.375,15.15625,5.375,0.0,0.0,0.0,273
274,274.0,1695553697389,-0.95214844,-0.2734375,-0.119140625,-11.03125,5.875,12.75,0.0,0.0,0.0,274
275,275.0,1695553697429,-0.9121094,-0.2939453,-0.14648438,-7.21875,-1.28125,9.875,0.0,0.0,0.0,275
276,276.0,1695553697469,-0.91308594,-0.23925781,-0.07421875,2.15625,-2.125,7.9375,-93.125,-7.0,-128.75,276
277,277.0,1695553697509,-0.96875,-0.22265625,-0.020507812,8.5625,-17.625,15.625,0.0,0.0,0.0,277
278,278.0,1695553697549,-0.9589844,-0.22363281,-0.0625,7.53125,-24.15625,21.375,0.0,0.0,0.0,278
279,279.0,1695553697589,-0.8828125,-0.20117188,-0.080078125,7.84375,-28.0625,21.96875,0.0,0.0,0.0,279
280,280.0,1695553697629,-0.80859375,-0.12011719,-0.11816406,5.9375,-23.75,19.28125,0.0,0.0,0.0,280
281,281.0,1695553697669,-0.66015625,-0.12402344,-0.08691406,-3.6875,-20.8125,11.46875,0.0,0.0,0.0,281
282,282.0,1695553697709,-0.7753906,-0.091796875,-0.08105469,15.90625,-23.0,16.53125,0.0,0.0,0.0,282
283,283.0,1695553697749,-0.8330078,-0.15917969,-0.029296875,8.09375,-17.9375,16.96875,0.0,0.0,0.0,283
284,284.0,1695553697789,-0.80078125,-0.22949219,0.11816406,6.875,-20.9375,14.34375,0.0,0.0,0.0,284
285,285.0,1695553697829,-0.8066406,-0.23730469,0.076171875,12.125,-18.625,12.15625,0.0,0.0,0.0,285
286,286.0,1695553697869,-1.1767578,-0.14648438,-0.10839844,41.78125,-7.5,-3.90625,0.0,0.0,0.0,286
287,287.0,1695553697909,-1.3994141,-0.11425781,-0.24121094,46.40625,-17.09375,-20.9375,0.0,0.0,0.0,287
288,288.0,1695553697949,-1.4160156,-0.1953125,-0.14941406,54.34375,-13.59375,-14.28125,-95.25,-5.1875,-122.75,288
289,289.0,1695553697989,-1.4853516,-0.14257812,-0.0126953125,43.125,-18.25,-10.5,0.0,0.0,0.0,289
290,290.0,1695553698029,-1.0986328,-0.119140625,0.0546875,19.1875,-18.0625,11.46875,0.0,0.0,0.0,290
291,291.0,1695553698069,-1.0791016,-0.103515625,0.08496094,35.625,-6.03125,13.90625,0.0,0.0,0.0,291
292,292.0,1695553698109,-0.9707031,-0.10839844,0.103515625,39.6875,2.625,5.5,0.0,0.0,0.0,292
293,293.0,1695553698149,-0.875,-0.13671875,0.046875,36.28125,15.25,2.25,0.0,0.0,0.0,293
294,294.0,1695553698189,-0.7578125,-0.17089844,0.07421875,35.3125,29.53125,-3.71875,0.0,0.0,0.0,294
295,295.0,1695553698229,-0.7294922,-0.1484375,0.041992188,34.09375,40.09375,-13.90625,0.0,0.0,0.0,295
296,296.0,1695553698269,-0.80566406,-0.028320312,0.029296875,40.125,41.15625,-19.09375,0.0,0.0,0.0,296
297,297.0,1695553698309,-0.8720703,-0.109375,-0.005859375,33.0625,57.25,-13.84375,0.0,0.0,0.0,297
298,298.0,1695553698349,-0.72753906,-0.10644531,-0.09667969,30.5,49.9375,-14.46875,0.0,0.0,0.0,298
299,299.0,1695553698389,-0.8847656,-0.095703125,-0.10839844,19.75,41.5,-12.8125,0.0,0.0,0.0,299
300,300.0,1695553698429,-0.921875,-0.016601562,-0.07324219,9.4375,26.5625,-29.3125,0.0,0.0,0.0,300
301,301.0,1695553698469,-0.9892578,0.00390625,-0.07910156,0.875,13.75,-25.8125,-91.1875,-10.3125,-127.6875,301
302,302.0,1695553698509,-0.8935547,-0.14941406,-0.0126953125,-6.0,3.71875,-11.34375,0.0,0.0,0.0,302
303,303.0,1695553698549,-0.82421875,-0.22558594,0.029296875,-1.5,-0.0625,-15.625,0.0,0.0,0.0,303
304,304.0,1695553698589,-1.5253906,-0.3203125,-0.4501953,26.28125,-24.34375,19.15625,0.0,0.0,0.0,304
305,305.0,1695553698629,-1.2958984,-0.16894531,-0.2890625,-17.3125,-29.28125,9.15625,0.0,0.0,0.0,305
306,306.0,1695553698669,-1.3544922,-0.23339844,-0.15527344,-16.5,-31.625,-5.0625,0.0,0.0,0.0,306
307,307.0,1695553698709,-1.2138672,-0.6074219,-0.26171875,-9.96875,-22.53125,-1.09375,0.0,0.0,0.0,307
308,308.0,1695553698749,-1.0507812,-0.2841797,-0.125,5.21875,10.6875,-6.28125,0.0,0.0,0.0,308
309,309.0,1695553698789,-1.0439453,-0.26171875,-0.08691406,-0.15625,3.65625,-8.25,0.0,0.0,0.0,309
310,310.0,1695553698829,-0.8457031,-0.2548828,-0.15234375,2.65625,9.28125,-4.03125,0.0,0.0,0.0,310
311,311.0,1695553698869,-0.8222656,-0.24023438,-0.16601562,8.21875,23.3125,-2.25,0.0,0.0,0.0,311
312,312.0,1695553698909,-0.9082031,-0.21484375,-0.12207031,12.96875,24.1875,0.375,0.0,0.0,0.0,312
313,313.0,1695553698949,-0.9580078,-0.265625,-0.095703125,12.96875,18.5625,7.875,-89.25,-13.0,-126.8125,313
314,314.0,1695553698989,-0.93359375,-0.26953125,-0.07421875,16.15625,12.28125,13.25,0.0,0.0,0.0,314
315,376.0,1695553699029,-0.96875,-0.22558594,-0.0625,-6.75,17.71875,2.8125,0.0,0.0,0.0,315
316,377.0,1695553699069,-0.9355469,-0.28515625,-0.15332031,-3.75,6.78125,5.78125,0.0,0.0,0.0,316
317,378.0,1695553699109,-0.88671875,-0.25878906,-0.20703125,4.90625,12.21875,3.46875,0.0,0.0,0.0,317
318,379.0,1695553699149,-0.9951172,-0.15039062,-0.09375,9.1875,11.40625,3.84375,0.0,0.0,0.0,318
319,380.0,1695553699189,-0.9892578,-0.203125,-0.08300781,3.5625,-6.15625,7.1875,-92.5625,-21.125,-100.125,319
320,381.0,1695553699229,-0.9160156,-0.26367188,-0.16210938,4.84375,-13.375,7.9375,0.0,0.0,0.0,320
321,382.0,1695553699269,-0.93359375,-0.1953125,-0.09472656,11.1875,-8.34375,11.40625,0.0,0.0,0.0,321
322,383.0,1695553699309,-0.9433594,-0.17480469,-0.11425781,10.59375,-17.28125,19.71875,0.0,0.0,0.0,322
323,384.0,1695553699349,-0.84277344,-0.19726562,-0.13671875,0.75,-19.21875,19.09375,0.0,0.0,0.0,323
324,385.0,1695553699389,-0.92871094,-0.20410156,-0.08496094,10.21875,-16.96875,20.4375,0.0,0.0,0.0,324
325,386.0,1695553699429,-0.8017578,-0.1328125,-0.12988281,18.875,-23.4375,20.625,0.0,0.0,0.0,325
326,387.0,1695553699469,-0.64453125,-0.11425781,-0.14160156,19.75,-15.25,12.15625,0.0,0.0,0.0,326
327,388.0,1695553699509,-0.7314453,-0.12695312,-0.09863281,20.53125,-11.21875,10.875,0.0,0.0,0.0,327
328,389.0,1695553699549,-0.73339844,-0.11328125,0.06640625,30.96875,-21.34375,10.75,0.0,0.0,0.0,328
329,390.0,1695553699589,-0.7373047,-0.16015625,0.06542969,10.90625,-20.6875,1.84375,0.0,0.0,0.0,329
330,391.0,1695553699629,-0.8105469,-0.27441406,-0.0234375,27.875,-25.625,-0.96875,0.0,0.0,0.0,330
331,392.0,1695553699669,-1.4121094,-0.24902344,-0.125,60.28125,-15.5625,-33.09375,0.0,0.0,0.0,331
332,393.0,1695553699709,-1.6679688,-0.16113281,-0.19238281,51.375,-15.4375,-32.21875,-94.0625,-16.0,-93.0625,332
333,394.0,1695553699749,-1.6113281,-0.22851562,-0.033203125,33.96875,-4.875,-15.9375,0.0,0.0,0.0,333
334,395.0,1695553699789,-1.1542969,-0.17773438,0.0126953125,20.78125,-10.1875,-1.65625,0.0,0.0,0.0,334
335,396.0,1695553699829,-1.1171875,-0.045898438,-0.037109375,30.84375,-0.96875,8.78125,0.0,0.0,0.0,335
336,397.0,1695553699869,-1.1894531,-0.030273438,-0.021484375,28.71875,6.40625,12.8125,0.0,0.0,0.0,336
337,398.0,1695553699909,-0.95996094,-0.048828125,-0.07519531,30.0625,6.46875,12.625,0.0,0.0,0.0,337
338,399.0,1695553699949,-0.8808594,-0.032226562,-0.01171875,29.15625,9.34375,8.25,0.0,0.0,0.0,338
339,400.0,1695553699989,-0.8574219,-0.0703125,0.037109375,20.65625,9.40625,2.5,0.0,0.0,0.0,339
340,401.0,1695553700029,-0.8808594,-0.15136719,-0.013671875,19.75,21.96875,-3.84375,0.0,0.0,0.0,340
341,402.0,1695553700069,-0.90722656,-0.072265625,0.0078125,27.8125,30.9375,-8.0,0.0,0.0,0.0,341
342,403.0,1695553700109,-0.96777344,-0.048828125,0.0390625,14.5,33.4375,-12.15625,0.0,0.0,0.0,342
343,404.0,1695553700149,-0.92285156,-0.12109375,0.030273438,0.59375,31.0625,-14.90625,0.0,0.0,0.0,343
344,405.0,1695553700189,-0.7871094,-0.12988281,-0.00390625,-2.09375,23.125,-22.28125,-96.0,-12.875,-93.625,344
345,472.0,1695553700229,-1.3515625,-0.10839844,-0.21582031,32.875,-21.53125,-13.6875,0.0,0.0,0.0,411
346,473.0,1695553700269,-1.4003906,-0.12109375,-0.28222656,11.3125,-26.4375,-17.875,0.0,0.0,0.0,412
347,474.0,1695553700309,-1.5175781,-0.15234375,0.0390625,15.71875,-23.75,-12.34375,0.0,0.0,0.0,413
348,475.0,1695553700349,-1.3925781,-0.23730469,-0.01953125,-0.03125,-13.71875,-2.5625,0.0,0.0,0.0,414
349,476.0,1695553700389,-1.1240234,-0.21191406,0.061523438,-1.0,-3.28125,16.28125,0.0,0.0,0.0,415
350,477.0,1695553700429,-1.1025391,-0.060546875,0.08691406,7.34375,-0.46875,16.28125,0.0,0.0,0.0,416
351,478.0,1695553700469,-0.9316406,-0.044921875,0.033203125,8.40625,5.5625,15.125,0.0,0.0,0.0,417
352,479.0,1695553700509,-0.8339844,-0.072265625,0.040039062,13.03125,20.28125,13.59375,0.0,0.0,0.0,418
353,480.0,1695553700549,-0.828125,-0.072265625,0.0234375,17.5625,24.40625,7.125,-101.125,-12.125,-91.125,419
354,481.0,1695553700589,-0.8701172,-0.11230469,0.049804688,22.125,23.75,-3.0625,0.0,0.0,0.0,420
355,482.0,1695553700629,-0.9482422,-0.13085938,0.043945312,30.25,13.5,-7.3125,0.0,0.0,0.0,421
356,483.0,1695553700669,-0.96875,-0.091796875,-0.03125,24.5,1.90625,-10.8125,0.0,0.0,0.0,422
357,484.0,1695553700709,-0.9658203,-0.028320312,0.0,11.03125,7.4375,-11.71875,0.0,0.0,0.0,423
358,485.0,1695553700749,-0.7890625,-0.047851562,-0.028320312,4.125,9.34375,-16.40625,0.0,0.0,0.0,424
359,486.0,1695553700789,-0.69628906,-0.072265625,0.0029296875,2.65625,21.0,-18.0,0.0,0.0,0.0,425
360,487.0,1695553700829,-0.6816406,-0.1328125,-0.025390625,0.21875,30.09375,-16.84375,0.0,0.0,0.0,426
361,488.0,1695553700869,-0.82910156,-0.0146484375,-0.03515625,-0.09375,42.3125,-24.28125,0.0,0.0,0.0,427
362,489.0,1695553700909,-0.99121094,-0.08496094,-0.01953125,1.96875,11.34375,-10.625,0.0,0.0,0.0,428
363,490.0,1695553700949,-0.73828125,-0.1328125,-0.036132812,-8.09375,1.09375,-20.375,0.0,0.0,0.0,429
364,491.0,1695553700989,-0.91308594,0.061523438,-0.20019531,-1.1875,-8.28125,-28.875,0.0,0.0,0.0,430
365,492.0,1695553701029,-1.4941406,-0.2861328,-0.30078125,-17.125,-4.9375,8.1875,0.0,0.0,0.0,431
366,493.0,1695553701069,-1.4589844,-0.265625,-0.1171875,-39.65625,-15.75,5.0625,-100.375,-16.4375,-93.625,432
367,494.0,1695553701109,-1.7246094,-0.5390625,-0.4453125,-43.125,-34.90625,14.875,0.0,0.0,0.0,433
368,495.0,1695553701149,-1.0947266,-0.38183594,-0.1328125,-38.125,-23.90625,0.96875,0.0,0.0,0.0,434
369,496.0,1695553701189,-1.1484375,-0.3486328,-0.060546875,-23.96875,-0.53125,-18.0625,0.0,0.0,0.0,435
370,497.0,1695553701229,-1.03125,-0.34277344,-0.13769531,-20.65625,0.6875,-11.90625,0.0,0.0,0.0,436
371,498.0,1695553701269,-0.8652344,-0.23535156,-0.17675781,-18.78125,16.84375,-3.40625,0.0,0.0,0.0,437
372,499.0,1695553701309,-0.7421875,-0.17382812,-0.109375,-14.4375,23.1875,1.71875,0.0,0.0,0.0,438
373,500.0,1695553701349,-0.8535156,-0.2265625,-0.08105469,-9.375,22.21875,5.96875,0.0,0.0,0.0,439
374,501.0,1695553701389,-1.0009766,-0.28027344,-0.14453125,-3.5,19.71875,12.8125,0.0,0.0,0.0,440
375,502.0,1695553701429,-0.9296875,-0.2548828,-0.11816406,4.25,11.0,13.59375,0.0,0.0,0.0,441
376,503.0,1695553701469,-0.9638672,-0.22558594,-0.0625,10.65625,7.5625,11.03125,0.0,0.0,0.0,442
377,504.0,1695553701509,-0.9902344,-0.22167969,-0.09472656,11.1875,-8.0,10.0625,0.0,0.0,0.0,443
378,505.0,1695553701549,-0.86816406,-0.17578125,-0.1640625,9.90625,-14.875,10.0625,-100.0625,-18.25,-94.6875,444
379,506.0,1695553701589,-0.8857422,-0.15332031,-0.08984375,10.46875,-9.34375,12.75,0.0,0.0,0.0,445
380,507.0,1695553701629,-0.8330078,-0.12792969,-0.11035156,9.84375,-16.40625,16.84375,0.0,0.0,0.0,446
381,508.0,1695553701669,-0.7558594,-0.123046875,-0.14550781,1.1875,-21.34375,18.4375,0.0,0.0,0.0,447
382,509.0,1695553701709,-0.7607422,-0.140625,-0.06542969,10.90625,-15.625,20.8125,0.0,0.0,0.0,448
383,510.0,1695553701749,-0.6855469,-0.15136719,-0.028320312,14.3125,-18.65625,14.53125,0.0,0.0,0.0,449
384,511.0,1695553701789,-0.7705078,-0.15625,0.087890625,13.53125,-11.78125,10.875,0.0,0.0,0.0,450
385,512.0,1695553701829,-0.80371094,-0.25195312,0.06933594,13.09375,-22.21875,19.59375,0.0,0.0,0.0,451
386,513.0,1695553701869,-0.8691406,-0.16796875,-0.091796875,38.90625,-20.875,14.46875,0.0,0.0,0.0,452
387,514.0,1695553701909,-1.6035156,-0.0009765625,-0.2939453,49.65625,-12.75,-18.9375,0.0,0.0,0.0,453
388,515.0,1695553701949,-1.5693359,-0.09082031,-0.20117188,28.71875,-8.90625,-13.75,0.0,0.0,0.0,454
389,516.0,1695553701989,-1.8427734,-0.11816406,-0.091796875,11.5625,-25.9375,-23.5,0.0,0.0,0.0,455
390,517.0,1695553702029,-1.2412109,-0.17285156,-0.06542969,-13.28125,-14.75,10.375,0.0,0.0,0.0,456
391,518.0,1695553702069,-0.9794922,-0.171875,-0.0126953125,1.4375,-7.6875,16.28125,-101.25,-13.4375,-88.125,457
392,519.0,1695553702109,-0.9003906,-0.015625,-0.005859375,9.375,-6.71875,8.53125,0.0,0.0,0.0,458
393,520.0,1695553702149,-0.83496094,-0.07714844,-0.026367188,19.3125,3.53125,11.71875,0.0,0.0,0.0,459
394,521.0,1695553702189,-0.7910156,-0.103515625,-0.009765625,30.78125,11.28125,7.3125,0.0,0.0,0.0,460
395,522.0,1695553702229,-0.8701172,-0.07519531,0.018554688,33.0,15.25,0.0,0.0,0.0,0.0,461
396,523.0,1695553702269,-0.9345703,-0.08105469,0.0009765625,27.5,20.5,-4.875,0.0,0.0,0.0,462
397,524.0,1695553702309,-1.0078125,-0.07421875,0.03125,18.46875,25.03125,-4.53125,0.0,0.0,0.0,463
398,525.0,1695553702349,-0.9941406,-0.05078125,0.04296875,14.3125,19.65625,-6.09375,0.0,0.0,0.0,464
399,526.0,1695553702389,-0.91308594,-0.10644531,0.033203125,2.40625,23.6875,-15.8125,0.0,0.0,0.0,465
400,527.0,1695553702429,-0.85253906,-0.11035156,0.017578125,0.09375,30.71875,-22.28125,0.0,0.0,0.0,466
401,528.0,1695553702469,-0.7626953,-0.078125,-0.07714844,4.90625,33.4375,-22.03125,0.0,0.0,0.0,467
402,529.0,1695553702509,-0.7373047,-0.10058594,-0.10449219,7.46875,39.375,-20.21875,0.0,0.0,0.0,468
403,530.0,1695553702549,-0.71875,-0.09472656,-0.083984375,10.71875,34.4375,-17.21875,-102.3125,-11.6875,-91.25,469
404,531.0,1695553702589,-0.83496094,-0.09375,-0.016601562,5.03125,21.0625,-24.28125,0.0,0.0,0.0,470
405,532.0,1695553702629,-0.7714844,-0.09863281,-0.08691406,1.6875,4.28125,-34.78125,0.0,0.0,0.0,471
406,533.0,1695553702669,-0.80078125,-0.0546875,0.0546875,0.28125,6.71875,-31.4375,0.0,0.0,0.0,472
407,534.0,1695553702709,-1.2939453,-0.20996094,-0.26171875,6.125,-18.90625,-4.875,0.0,0.0,0.0,473
408,535.0,1695553702749,-1.4492188,-0.27929688,-0.3017578,-14.125,-14.34375,-8.71875,0.0,0.0,0.0,474
409,536.0,1695553702789,-1.4726562,-0.40429688,-0.3046875,-20.21875,-18.3125,-7.5,0.0,0.0,0.0,475
410,537.0,1695553702829,-1.4550781,-0.5263672,-0.24707031,-6.125,-7.5625,8.25,0.0,0.0,0.0,476
411,538.0,1695553702869,-1.0703125,-0.2939453,-0.21191406,-5.59375,3.25,-7.3125,0.0,0.0,0.0,477
412,539.0,1695553702909,-0.96875,-0.33789062,-0.22265625,1.8125,4.34375,-5.75,0.0,0.0,0.0,478
413,540.0,1695553702949,-0.89160156,-0.24023438,-0.21582031,-11.25,9.59375,-7.4375,0.0,0.0,0.0,479
414,541.0,1695553702989,-0.76953125,-0.24707031,-0.20800781,-15.96875,17.21875,-0.96875,0.0,0.0,0.0,480
415,542.0,1695553703029,-0.7470703,-0.26660156,-0.20703125,-4.84375,24.71875,1.21875,0.0,0.0,0.0,481
416,543.0,1695553703069,-0.9345703,-0.24804688,-0.17675781,-3.28125,18.5625,4.28125,-100.0625,-16.9375,-94.6875,482
417,544.0,1695553703109,-0.9707031,-0.32128906,-0.16601562,-1.9375,5.75,9.75,0.0,0.0,0.0,483
418,545.0,1695553703149,-0.96777344,-0.35546875,-0.17089844,10.28125,3.96875,15.625,0.0,0.0,0.0,484
419,546.0,1695553703189,-0.91015625,-0.28125,-0.14160156,22.375,6.21875,16.0,0.0,0.0,0.0,485
420,547.0,1695553703229,-0.9375,-0.20605469,-0.14550781,23.96875,3.71875,11.84375,0.0,0.0,0.0,486
421,548.0,1695553703269,-0.9785156,-0.25097656,-0.13867188,21.15625,-2.6875,15.875,0.0,0.0,0.0,487
422,549.0,1695553703309,-0.89453125,-0.22363281,-0.18847656,17.375,-5.78125,14.71875,0.0,0.0,0.0,488
423,550.0,1695553703349,-0.9082031,-0.15332031,-0.15917969,12.84375,-6.34375,15.5,0.0,0.0,0.0,489
424,551.0,1695553703389,-0.92871094,-0.1484375,-0.103515625,9.78125,-13.71875,21.375,0.0,0.0,0.0,490
425,552.0,1695553703429,-0.7988281,-0.17773438,-0.15820312,-2.40625,-25.625,17.75,0.0,0.0,0.0,491
426,553.0,1695553703469,-0.80371094,-0.1953125,-0.08300781,5.9375,-20.375,15.375,0.0,0.0,0.0,492
427,554.0,1695553703509,-0.83496094,-0.14257812,-0.047851562,9.75,-25.75,18.84375,0.0,0.0,0.0,493
428,555.0,1695553703549,-0.7402344,-0.20996094,-0.044921875,0.46875,-17.15625,15.75,-100.9375,-10.9375,-92.3125,494
429,,1695553703589,-1.2978516,-0.029296875,-0.1953125,50.6875,-9.75,-6.28125,0.0,0.0,0.0,556
430,,1695553703629,-1.5439453,-0.16113281,-0.06640625,52.40625,-26.65625,-11.40625,0.0,0.0,0.0,557
431,,1695553703669,-1.5605469,-0.19921875,0.10058594,37.8125,-40.28125,-24.1875,0.0,0.0,0.0,558
432,,1695553703709,-1.3681641,-0.0146484375,-0.0087890625,22.375,-30.28125,0.84375,0.0,0.0,0.0,559
433,,1695553703749,-1.0556641,-0.15917969,0.09863281,8.9375,-19.46875,12.75,0.0,0.0,0.0,560
434,,1695553703789,-0.9189453,-0.15039062,0.13378906,27.3125,-4.03125,12.09375,0.0,0.0,0.0,561
435,,1695553703829,-0.9716797,-0.064453125,0.09765625,29.8125,10.75,-1.34375,0.0,0.0,0.0,562
436,,1695553703869,-0.8408203,-0.07324219,0.091796875,22.375,16.1875,-3.96875,0.0,0.0,0.0,563
437,,1695553703909,-0.7685547,-0.1015625,0.041992188,18.71875,21.1875,-13.84375,0.0,0.0,0.0,564
438,,1695553703949,-0.8203125,-0.11816406,0.0087890625,31.09375,22.65625,-17.75,0.0,0.0,0.0,565
439,,1695553703989,-0.8691406,-0.119140625,0.025390625,40.75,17.21875,-15.5,-98.375,-2.5,-121.875,566
440,,1695553704029,-0.9042969,-0.04296875,-0.02734375,25.1875,19.09375,-17.53125,0.0,0.0,0.0,567
441,,1695553704069,-0.8535156,-0.08496094,-0.029296875,25.46875,27.65625,-15.4375,0.0,0.0,0.0,568
442,,1695553704109,-0.91015625,-0.034179688,-0.046875,18.34375,38.46875,-11.59375,0.0,0.0,0.0,569
443,,1695553704149,-0.8017578,-0.044921875,-0.056640625,15.90625,38.9375,-3.78125,0.0,0.0,0.0,570
